;FTSE UK Dividend+ Index;MSCI EM Emerging Markets High Dividend Yield Gross Total Return USD Index;FTSE 100 Total Return Index GBP;MSCI Daily TR Gross EM USD;MSCI United Kingdom High Dividend Yield Gross Total Return USD Index;MSCI UK Gross Total Return USD Index;MSCI Japan High Dividend Yield Gross Total Return USD;MSCI Daily TR Gross Europe Ex UK USD;MSCI USA Hdy Gross Total Return USD Index;MSCI Daily TR Gross USA USD;MSCI World HIGH DIVIDEND YIELD Gross Total Return Total Return USD Index;MSCI Daily TR Gross USA USD;MSCI World HIGH DIVIDEND YIELD Gross Total Return Total Return USD Index;MSCI Daily TR Gross World USD;S&P Europe 350 Dividends Aristocrats Total Return Index;S&P Europe 350 Gross Total Return Index;S&P/JPX Dividend Aristocrats Total Return Index;S&P 500 Dividend Aristocrats Total Return Index;S&P 500 Total Return Index;Topix Total Return Index JPY;S&P South Africa Dividend Aristocrats Index ZAR Gross TR;FTSE/JSE Africa All Share Index;FTSE/JSE Dividend+ Index Total Return Index
2012/11/27 00:00;2257,07;8841,15;4073,56;1887,881;1464,13;6653,893;1907,07;6417,972;1861,62;5103,76;1201,99;5103,76;1201,99;4599,89;201,792;1749,19;94,04;1156,659;2450,48;1026,91;2215,024;37805,8;276,91
2012/11/26 00:00;2255,65;8845,58;4064,44;1885,316;1464,75;6638,161;1893,88;6422,184;1871,42;5129,12;1204,02;5129,12;1204,02;4611,24;200,507;1744,36;93,2;1161,281;2463,12;1024,15;2215,905;37766,24;276,35
2012/11/23 00:00;2267,21;8848,11;4087,21;1886,737;1464,87;6669,378;1884,95;6448,433;1876,93;5139,32;1206,1;5139,32;1206,1;4618,97;201,181;1753,92;#N/A;1166,449;2468,06;#N/A;2220,5;37865,59;277,29
2012/11/22 00:00;2255,26;8721,58;4067,46;1867,356;1452,78;6610,923;1880,95;6364,222;1853,64;5073,06;1194,08;5073,06;1194,08;4567,81;200,093;1742,74;93,05;#N/A;#N/A;1020,11;2230,584;37844,55;276,8
2012/11/21 00:00;2235,28;8686,04;4040,08;1858,048;1449,54;6560,22;1875,46;6285,914;1853,64;5073,06;1188,01;5073,06;1188,01;4545,9;199,079;1733,07;92,69;1152,11;2435,97;1007,74;2240,219;37498,02;276,43
2012/11/20 00:00;2236,17;8682,47;4032,4;1855,47;1442,54;6540,086;1882,64;6256,586;1848,91;5061,04;1184,67;5061,04;1184,67;4534,58;198,842;1727,52;92,45;1150,678;2430,29;1001,2;2227,327;37306,6;274,65
2012/11/19 00:00;2224,67;8688,47;4025,08;1852,62;1441,66;6526,418;1896,02;6241,788;1848,27;5056,9;1183,79;5056,9;1183,79;4532,79;198,251;1722,73;92,28;1147,542;2428,47;1001,36;2231,221;37229,64;275,17
2012/11/16 00:00;2186,7;8618,63;3932,43;1837,096;1408,64;6349,676;1872,03;6045,101;1823,92;4958,36;1161,07;4958,36;1161,07;4434,78;195,72;1684,84;91,62;1128,569;2381,02;987,14;2224,027;36818,76;272,06
2012/11/15 00:00;2214,04;8653,19;3983,05;1845,639;1430,02;6441,426;1851,34;6159,186;1815,95;4932,44;1166,97;4932,44;1166,97;4436,4;196,576;1702,4;91,01;1121,689;2369,32;968,97;2224,224;37026,72;272,4
2012/11/14 00:00;2230,19;8707,39;4014,1;1857,544;1440,47;6479,145;1847,84;6184,859;1821,5;4941,03;1173,65;4941,03;1173,65;4447,7;199,127;1718,32;90,31;1122,609;2372,94;949,13;2232,951;37241,79;273,42
2012/11/13 00:00;2250,48;8729,14;4052,1;1860,451;1457,71;6557,623;1869,42;6215,895;1841,76;5009;1183,87;5009;1183,87;4498,05;200,279;1733,68;89,97;1134,024;2405,38;949,33;2255,241;37394,8;275,49
2012/11/12 00:00;2251,24;8802,37;4038,8;1873,35;1457,6;6526,535;1873,5;6189,54;1848,34;5028,07;1183,32;5028,07;1183,32;4505,97;199,913;1726,31;90,08;1134,645;2414,24;949,35;2251,281;37463,2;276,21
2012/11/09 00:00;2250,9;8819,6;4040,49;1876,496;1463,21;6548,265;1890,75;6201,374;1850,73;5027,49;1185,39;5027,49;1185,39;4511,88;201,139;1731,04;91,02;1131,464;2413,92;960,07;2250,552;37344,4;275,51
2012/11/08 00:00;2265,67;8852,09;4044,95;1884,644;1470,2;6581,831;1887,26;6206,874;1848,63;5018,61;1186,2;5018,61;1186,2;4513,35;200,958;1732,56;91,27;1130,406;2409,72;966,13;2244,719;37592,86;275,78
2012/11/07 00:00;2286,18;8964,29;4055,86;1907,55;1474,34;6607,455;1907,58;6230,644;1868,32;5080,71;1193,3;5080,71;1193,3;4556,66;201,426;1734,48;92,26;1143,068;2439,48;979,74;2233,734;37471,69;274,7
2012/11/06 00:00;2323,28;8950,31;4117,05;1905,197;1489,21;6704,185;1891,09;6345,239;1905,26;5198,47;1209,9;5198,47;1209,9;4632,85;203,048;1758,19;92,25;1161,459;2496,46;978,64;2222,819;37597,68;274,97
2012/11/05 00:00;2293,24;8907,69;4084,98;1894,583;1480,08;6648,984;1901,54;6303,84;1891,75;5157,87;1203,95;5157,87;1203,95;4604,38;202,535;1748,61;92,49;1151,536;2476,94;982,68;2212,35;37579,38;274,67
2012/11/02 00:00;2310,38;8933,61;4105,61;1901,919;1489,83;6710,912;1902,36;6376,714;1892,79;5146,87;1209,68;5146,87;1209,68;4612,56;202,763;1758,94;93,07;1150,541;2471,3;988,12;2203,705;37664,81;273,94
2012/11/01 00:00;2303,83;8900,89;4100,97;1892,351;1501,18;6746,491;1895,6;6386,462;1910,43;5195,71;1215,93;5195,71;1215,93;4638,63;202,386;1751,74;92,9;1163,036;2494,67;976,6;2188,708;37377,32;270,86
2012/10/31 00:00;2274,31;8835,99;4045,55;1884,013;1478,09;6642,806;1904,33;6331,729;1897,43;5137,66;1209,8;5137,66;1209,8;4597,23;200,758;1729,95;92,61;1150,42;2467,51;975,3;2190,572;37156,28;270,47
2012/10/30 00:00;2283,87;8833,68;4092,43;1879,759;1488,32;6708,804;1891,35;6367,925;1896,04;5134,37;1212,55;5134,37;1212,55;4599,24;201,987;1740,31;92,08;#N/A;#N/A;963,64;2189,978;37147,02;270,38
2012/10/29 00:00;2267,47;8821,5;4054,09;1874,198;1473,35;6622,301;1897,21;6272,681;1896,04;5134,37;1204,75;5134,37;1204,75;4580,69;201,779;1724,86;92,46;#N/A;#N/A;972,63;2183,93;36993,06;269,93
2012/10/26 00:00;2279,72;8812,23;4062,21;1875,052;1480,27;6666,559;1907,43;6306,444;1896,04;5134,37;1209,75;5134,37;1209,75;4592,18;202,071;1731,24;92,14;1145,281;2466,8;973,81;2176,984;36871,71;269,95
2012/10/25 00:00;2279,21;8861,32;4061,05;1890,985;1483,46;6682,15;1915,42;6306,754;1897,3;5139,12;1211,51;5139,12;1211,51;4601,14;201,875;1728,5;93,06;1146,907;2468,6;987,21;2190,018;36995,65;271,29
2012/10/24 00:00;2266,04;8823,26;4060,86;1882,318;1481,68;6635,718;1903,03;6315,278;1887,83;5124,25;1207,67;5124,25;1207,67;4586,89;200,774;1726,39;91,95;1145,198;2461,18;976,5;2195,322;36951,53;271,56
2012/10/23 00:00;2269,36;8844,43;4052,21;1886,62;1476,93;6584,679;1917,71;6292,131;1893,29;5139,41;1207,65;5139,41;1207,65;4590,74;199,829;1716,69;92,29;1147,863;2468,78;984,51;2182,784;36678,03;269,91
2012/10/22 00:00;2305,72;8944,41;4111,62;1906,455;1505,62;6719,619;1929,52;6467,757;1918,91;5213,56;1229,03;5213,56;1229,03;4664,28;202,914;1746,67;92,56;1160,484;2504,96;990,23;2189,173;36968,5;270,61
2012/10/19 00:00;2308,47;8931,57;4120,88;1904,084;1507,28;6729,757;1942,42;6472,418;1922,61;5211,62;1232,33;5211,62;1232,33;4669,17;204,158;1753,55;92,38;1162,876;2503,8;991,11;2184,666;36783,12;268,59
2012/10/18 00:00;2324,72;8983,89;4135,49;1917,798;1517,99;6799,747;1945,45;6560,727;1949,99;5298,7;1245,61;5298,7;1245,61;4730,07;205;1766,94;92,34;1179,086;2545,95;988,36;2208,044;37051,95;271,11
2012/10/17 00:00;2326,41;8964,76;4131,19;1912,954;1523,77;6808,753;1923,31;6561,998;1948,25;5310,27;1244,47;5310,27;1244,47;4730,3;205,171;1764,01;91,37;1176,59;2552,05;971,92;2220,205;37274,68;272,68
2012/10/16 00:00;2308,94;8886,57;4102,2;1897,731;1510,98;6732,295;1906,89;6476,191;1939,08;5288,23;1233,01;5288,23;1233,01;4693,5;205,684;1755,15;90,69;1173,607;2541,28;962,21;2200,624;36974,24;270,65
2012/10/15 00:00;2282,79;8821,75;4056,83;1882,353;1496,22;6636,539;1888,7;6330,183;1923,11;5234,36;1218,75;5234,36;1218,75;4634,71;204,682;1732,23;89,77;1161,751;2515,44;949,86;2175,673;36620,28;267,17
2012/10/12 00:00;2277,54;8838,54;4048,25;1885,122;1499,18;6637,693;1896,64;6303,515;1907,39;5193,21;1213,58;5193,21;1213,58;4610,84;203,769;1723,97;89,53;1151,548;2495,28;943,72;2170,505;36440,05;267,08
2012/10/11 00:00;2284,15;8816,89;4073,7;1883,72;1506,15;6658,44;1881,11;6325,832;1910,19;5208,69;1216,65;5208,69;1216,65;4620,69;204,403;1732,89;88,65;1153,332;2502,66;937,98;2167,022;36498,44;266,64
2012/10/10 00:00;2274,02;8764,62;4036,64;1876,361;1498,99;6591,128;1888,21;6254,16;1912,2;5205,6;1214,09;5205,6;1214,09;4607,22;203,561;1719,34;88,65;1152,472;2501,75;941,77;2149,209;36147,62;264,61
2012/10/09 00:00;2284,47;8754,15;4058,07;1884,869;1504;6616,468;1914,14;6286,783;1928,69;5237,65;1222,59;5237,65;1222,59;4636,15;204,402;1728,39;90,05;1159,05;2517,14;956,02;2133,8;36070,74;263,36
2012/10/08 00:00;2294,45;8752,5;4080,06;1887,416;1519,15;6662,376;1929,51;6361,615;1944,1;5289,81;1232;5289,81;1232;4681,64;205,616;1735,92;#N/A;1170,405;2542,21;#N/A;2152,037;36337,39;263,29
